@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute 'Current Temp' numeric
@attribute 'Atmos Pressure' numeric
@attribute Humidity numeric
@attribute 'Temp Min' numeric
@attribute 'Temp Max' numeric
@attribute Clouds numeric
@attribute 'Wind Speed' numeric
@attribute 'Wind Direction' numeric
@attribute Longitude numeric
@attribute Latitude numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric

@data
455,'2018/04/29 16:14:43:028',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
456,'2018/04/29 16:14:43:045',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
457,'2018/04/29 16:14:43:061',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
458,'2018/04/29 16:14:43:078',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
459,'2018/04/29 16:14:43:094',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
460,'2018/04/29 16:14:43:115',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
461,'2018/04/29 16:14:43:128',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
462,'2018/04/29 16:14:43:145',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
463,'2018/04/29 16:14:43:161',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
464,'2018/04/29 16:14:43:178',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
465,'2018/04/29 16:14:43:197',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
466,'2018/04/29 16:14:43:211',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
467,'2018/04/29 16:14:43:228',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
468,'2018/04/29 16:14:43:246',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
469,'2018/04/29 16:14:43:261',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
470,'2018/04/29 16:14:43:278',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
471,'2018/04/29 16:14:43:294',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
472,'2018/04/29 16:15:59:338',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
473,'2018/04/29 16:15:59:354',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
474,'2018/04/29 16:15:59:368',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
475,'2018/04/29 16:15:59:389',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
476,'2018/04/29 16:15:59:404',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
477,'2018/04/29 16:15:59:419',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
478,'2018/04/29 16:15:59:438',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
479,'2018/04/29 16:15:59:455',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
480,'2018/04/29 16:15:59:469',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
481,'2018/04/29 16:15:59:490',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
482,'2018/04/29 16:15:59:504',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
483,'2018/04/29 16:15:59:519',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
484,'2018/04/29 16:15:59:539',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
485,'2018/04/29 16:15:59:554',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
486,'2018/04/29 16:15:59:568',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
487,'2018/04/29 16:15:59:587',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
488,'2018/04/29 16:15:59:604',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
489,'2018/04/29 16:15:59:620',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
490,'2018/04/29 16:15:59:637',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
491,'2018/04/29 16:15:59:654',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
492,'2018/04/29 16:15:59:669',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
493,'2018/04/29 16:15:59:688',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
494,'2018/04/29 16:15:59:704',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
495,'2018/04/29 16:15:59:719',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
496,'2018/04/29 16:15:59:738',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
497,'2018/04/29 16:15:59:754',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
498,'2018/04/29 16:15:59:769',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
499,'2018/04/29 16:15:59:788',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
500,'2018/04/29 16:15:59:804',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
501,'2018/04/29 16:15:59:819',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
502,'2018/04/29 16:15:59:837',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
503,'2018/04/29 16:15:59:854',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
504,'2018/04/29 16:15:59:868',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
505,'2018/04/29 16:15:59:887',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
506,'2018/04/29 16:15:59:904',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
507,'2018/04/29 16:15:59:919',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
508,'2018/04/29 16:15:59:938',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
509,'2018/04/29 16:15:59:954',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
510,'2018/04/29 16:15:59:969',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
511,'2018/04/29 16:15:59:987',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
512,'2018/04/29 16:16:00:004',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
513,'2018/04/29 16:16:00:019',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
514,'2018/04/29 16:16:00:037',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
515,'2018/04/29 16:16:00:054',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
516,'2018/04/29 16:16:00:069',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
517,'2018/04/29 16:16:00:087',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
518,'2018/04/29 16:16:00:104',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
519,'2018/04/29 16:16:00:119',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
520,'2018/04/29 16:16:00:137',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
521,'2018/04/29 16:16:00:154',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
522,'2018/04/29 16:16:00:169',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
523,'2018/04/29 16:16:00:187',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
524,'2018/04/29 16:16:00:204',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
525,'2018/04/29 16:16:00:219',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
526,'2018/04/29 16:16:00:237',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
527,'2018/04/29 16:16:00:254',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
528,'2018/04/29 16:16:00:269',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
529,'2018/04/29 16:16:00:287',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
530,'2018/04/29 16:16:00:304',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
531,'2018/04/29 16:16:00:322',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
532,'2018/04/29 16:16:00:337',8,8.56,1017,87,8,10,40,1.36,198,-122,45,0.01,0.02,0.02,0.31,0.35,0.48,0.73217,0.588732,0.319665,0.182743,0.03,0.03,0.01,0.03,0.975999,0.89466,0.824043,0.614767,0.374918,0.201659,0.656868,0.934734,0.591,0.763554,0.822588,0.160852
533,'2018/04/29 16:17:05:830',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
534,'2018/04/29 16:17:05:850',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
535,'2018/04/29 16:17:05:863',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
